TABLE_SCHEMA,TABLE_NAME,n_date_typed,n_money_typed,n_recovery_named,n_claim_named,n_cols,date_cols,money_cols
evernorth,EvernorthComplianceMining_Step9_Final,8,39,1,11,108,"DateFilled, DateWritten, DateAdjudicated, DatePaid, PRM_OI_TermDate, PRM_OI_EffectiveDate, OldestDOF, NewestDOF","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dbo,ExcellusRxRetroTermStep7,4,42,1,10,98,"DateFilled, DateWritten, DateAdjudicated, DatePaid","totalAmtPaid, IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dbo,ExcellusNewPostCEM,4,41,1,10,98,"DateFilled, DateWritten, DateAdjudicated, DatePaid","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dbo,ExcellusPostCEM,16,41,1,10,140,"OtherDOB, OtherSubscriberDOB, DOB, PrimacyWindowStartDate, PrimacyWindowTermDate, side1subtermdate, Side2PartAEffectiveDate, Side2PartATermDate, Side2PartBEffectiveDate, Side2PartBTermDate, Side2PartDEffectiveDate, Side2PartDTermDate, DateFilled, DateWritten, DateAdjudicated, DatePaid","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dbo,qryPPPBCBSSCRxMcdVsCMSEPartD_Final_AllGenLOBs,9,38,1,10,125,"MatchedDate, MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB, DateFilled, DateWritten, DateAdjudicated, DatePaid","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dev,EvernorthComplianceMining_Step8_Final,6,38,1,10,104,"DateFilled, DateWritten, DateAdjudicated, DatePaid, PRM_OI_TermDate, PRM_OI_EffectiveDate","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dev,EvernorthComplianceMiningClaims,4,38,1,10,96,"DateFilled, DateWritten, DateAdjudicated, DatePaid","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dbo,EvernorthMiningRxClaim_test3,4,38,1,10,96,"DateFilled, DateWritten, DateAdjudicated, DatePaid","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dbo,EvernorthMiningRxClaim_test4,4,38,1,10,96,"DateFilled, DateWritten, DateAdjudicated, DatePaid","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dev,EvernorthComplianceMining_Step5_AllClaims,6,38,1,10,102,"DateFilled, DateWritten, DateAdjudicated, DatePaid, PRM_OI_TermDate, PRM_OI_EffectiveDate","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dev,TFS957247_EvernorthClaimsData_Step4_Fallout,4,38,1,10,96,"DateFilled, DateWritten, DateAdjudicated, DatePaid","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
evernorth,EvernorthComplianceMining_Step7,6,38,1,10,103,"DateFilled, DateWritten, DateAdjudicated, DatePaid, PRM_OI_TermDate, PRM_OI_EffectiveDate","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
dev,TFS957247_EvernorthClaimsData_Step3_Fallout,4,38,1,10,96,"DateFilled, DateWritten, DateAdjudicated, DatePaid","IncentiveAmountSubmitted, FlatSalesTaxAmountSubmitted, PercentageSalesTaxAmountSubmitted, OtherAmountClaimedSubmittedQualifier1, OtherAmountClaimedSubmitted1, OtherAmountClaimedSubmittedQualifier2, OtherAmountClaimedSubmitted2, OtherAmountClaimedSubmittedQualifier3, OtherAmountClaimedSubmitted3, GrossAmountDue, PatientPayAmount, IngredientCostPaid, DispensingFeePaid, FlatSalesTaxAmountPaid, PercentageSalesTaxAmountPaid, IncentiveAmountPaid, ProfessionalServiceFeePaid, OtherPayerAmountRecognized, TotalAmountPaid, AmountAppliedToPeriodicDeductible, AmountAttributedToCoverageGap, AmountAttributedToProcessorFee, AmountAttributedToProductSelection, AmountAttributedToProductSelectionBrandDrug, AmountAttributedToProductSelectionBrandNonPreferredFormularySelection, AmountAttributedToProductSelectionNonPreferredFormularySelection, AmountAttributedToProviderNetworkSelection, AmountAttributedToSalesTax, AmountExceedingPeriodicBenefitMaximum, AmountOfCopay, AmountOfCoinsurance, LowIncomeSubsidyAmount, DatePaid, CheckNumber, OtherAmountPaid1, OtherAmountPaidQualifier1, OtherAmountPaid2, OtherAmountPaidQualifier2, OtherAmountPaid3, OtherAmountPaidQualifier3"
